country_name,year,cluster,gdp_per_capita_current_usd,gini_index,under5_mortality_rate,poverty_headcount_3_dollars_pct
Paraguay,2011,0,5805.40154543044,52.3,25.0926179108283,8.9
Paraguay,2012,0,5642.1699167298,47.6,24.4086816303336,6.4
Paraguay,2013,0,6435.68342733182,47.9,23.6868156228304,4.1
Paraguay,2014,0,6652.25478942291,50.7,22.9596965573607,4.3
Paraguay,2015,0,5879.33792308671,47.6,22.1865878891029,4.2
Paraguay,2016,0,5775.1596339946,47.9,21.4724434005227,4.2
Paraguay,2017,0,6152.26711537703,48.5,20.7683062998476,2.4
Paraguay,2018,0,6258.44991640954,46.0,20.0715849369252,3.1
Paraguay,2019,0,5821.18199548637,45.7,19.3999265477977,2.4
Paraguay,2020,0,5365.47220721191,43.5,18.826340595705,2.6
Paraguay,2021,0,5976.9317978996,42.9,18.1928642973611,1.9
Paraguay,2022,0,6205.6259537937,44.6,17.5726602975066,3.2
Paraguay,2023,0,6299.99026533643,44.2,17.0177118019876,2.4
Paraguay,2024,0,6416.09709002917,44.2,10.3804661501567,2.1
West Bank and Gaza,2004,0,1422.19088643544,34.0,26.8418423885421,1.8
West Bank and Gaza,2005,0,1543.70141392774,34.7,26.0138097794389,1.3
West Bank and Gaza,2006,0,1570.10439962728,34.0,25.1704763776285,0.5
West Bank and Gaza,2007,0,1664.24571669276,35.6,24.3431906724414,2.9
West Bank and Gaza,2009,0,2191.78178736868,34.5,22.7546058270462,0.6
West Bank and Gaza,2010,0,2557.07562356699,35.3,21.9757541199639,0.6
West Bank and Gaza,2011,0,2880.79843707909,34.4,21.1930266731369,0.4
West Bank and Gaza,2016,0,3527.61382413178,33.7,17.5708023167351,1.4
West Bank and Gaza,2023,0,3455.02852911712,36.4,26.2808159054503,2.1
Qatar,2017,0,63279.8556949332,35.1,7.21444038630399,0.0
Romania,2000,0,1659.92904910528,29.3,21.5776626820944,11.9
Romania,2001,0,1825.19299373184,29.4,20.6369447584004,9.5
Romania,2002,0,2119.85509684554,30.2,20.1105581797529,9.1
Romania,2003,0,2679.40626016154,29.9,19.8725041075516,7.0
Romania,2004,0,3494.99056448955,30.0,19.3870983753712,5.3
Romania,2005,0,4618.00350802913,29.8,18.2097375933174,4.2
Romania,2006,0,5757.53127301178,39.6,16.6127083177921,11.1
Romania,2007,0,8360.33775916596,37.5,15.1113640285363,8.1
Romania,2008,0,10435.1561230787,36.4,13.9531507098895,6.0
Romania,2009,0,8548.4543409242,35.6,13.0721824335888,5.3
Romania,2010,0,8399.5374234284,35.5,12.3877644546759,6.3
Romania,2011,0,9560.6755277458,35.9,11.8050151354338,7.1
Romania,2012,0,8929.95366231474,36.5,11.2030994165008,8.4
Romania,2013,0,9497.67411615237,36.9,10.5392313991386,8.7
Romania,2014,0,10031.7710755404,36.0,9.85641062863782,8.9
Romania,2015,0,8977.01748158196,35.9,9.19330173067448,7.6
Romania,2016,0,9404.54005870715,34.4,8.54331068555596,5.2
Romania,2017,0,10727.9822007426,36.0,7.88417915464578,4.9
Romania,2018,0,12502.2624061935,35.8,7.25426657710869,3.7
Romania,2019,0,12992.0326104674,34.8,6.78657124353362,3.1
Romania,2020,0,13082.3006559554,34.6,6.56951099028207,2.4
Romania,2021,0,14986.7854904274,33.9,6.5443070464092,2.0
Romania,2022,0,15557.8826247584,32.3,6.5919597755177,1.5
Romania,2023,0,18404.2730871704,29.8,6.63430813330581,0.7
Russian Federation,2000,0,1771.59411621094,37.1,19.3834909923237,5.1
Russian Federation,2001,0,2100.3525390625,36.9,18.409548703108,3.2
Russian Federation,2002,0,2377.52954101563,37.3,17.3000359430432,2.0
Russian Federation,2003,0,2975.123046875,40.0,16.1236883284119,2.1
Russian Federation,2004,0,4102.36474609375,40.3,14.9586913839207,1.8
Russian Federation,2005,0,5323.455078125,41.3,13.8576393782594,1.4
Russian Federation,2006,0,6920.19970703125,41.0,12.8557857673547,0.9
Russian Federation,2007,0,9101.2392578125,42.3,11.9756035558705,0.4
Russian Federation,2008,0,11635.2841796875,41.6,11.2598994254056,0.2
Russian Federation,2009,0,8562.82421875,39.8,10.7450534078092,0.2
Russian Federation,2010,0,10674.990234375,39.5,10.4106903429997,0.2
Russian Federation,2011,0,14305.33203125,39.7,10.1526816280034,0.1
Russian Federation,2012,0,15401.8515625,40.7,9.86399703190537,0.1
Russian Federation,2013,0,15941.4482421875,40.9,9.46872377339476,0.1
Russian Federation,2014,0,14055.47265625,36.9,8.92426778021123,0.4
Russian Federation,2015,0,9277.7138671875,36.5,8.24594696015225,0.4
Russian Federation,2016,0,8663.158203125,36.7,7.54355966450007,0.4
Russian Federation,2017,0,10658.9130859375,35.5,6.89821037199647,0.4
Russian Federation,2018,0,11211.8876953125,35.3,6.331894432206,0.2
Russian Federation,2019,0,11447.701171875,35.7,5.83802378799733,0.3
Russian Federation,2020,0,10108.3271484375,33.7,5.41375376005337,0.1
Russian Federation,2021,0,12425.029296875,35.1,5.0508754811124,0.2
Russian Federation,2022,0,15619.6142578125,33.9,4.74767219167666,0.1
Russian Federation,2023,0,14159.3876953125,33.0,4.49785802104388,0.1
Rwanda,2000,1,251.86926386091,48.5,184.864468745572,82.3
Rwanda,2005,1,324.016863847189,52.0,104.894994601828,74.2
Rwanda,2010,1,593.624927744346,47.2,63.2746611892189,70.2
Rwanda,2013,1,704.92421796616,45.1,51.7256037428334,65.2
Rwanda,2016,1,729.519134044611,43.7,46.3197174424823,63.8
Rwanda,2023,1,1027.03446804432,39.4,40.0146414164451,38.6
Sudan,2009,1,1178.22180175781,35.4,76.4264782776719,13.1
Sudan,2014,1,1275.43835449219,34.2,66.3657020454196,10.1
Senegal,2001,1,637.213530563724,41.2,122.132231010383,63.9
Senegal,2005,1,979.846101520171,39.2,87.9927358095534,53.6
Senegal,2011,1,1374.67591873844,40.3,60.1352822379928,53.3
Senegal,2018,1,1452.55612562445,38.3,48.1574800820078,19.1
Senegal,2021,1,1598.10676952274,36.2,42.4916876383831,17.9
Solomon Islands,2005,1,1144.45758513252,46.1,29.1273994255723,62.2
Solomon Islands,2012,1,2066.25352289833,37.1,26.227911204175,40.3
Sierra Leone,2003,1,413.817607346927,40.2,206.702946675534,72.4
Sierra Leone,2011,1,761.146365577281,34.0,151.676051682467,53.7
Sierra Leone,2018,1,845.914540460932,35.7,113.364731494051,41.5
El Salvador,2000,1,1982.87093542615,51.5,32.264307625354,18.4
El Salvador,2001,1,2058.04459070452,51.3,30.3835079568824,19.4
El Salvador,2002,1,2115.41187355626,51.9,28.641916572411,19.5
El Salvador,2003,1,2207.83089518069,50.4,27.0021004056603,20.9
El Salvador,2004,1,2285.68907438892,47.8,25.4589294482023,16.3
El Salvador,2005,1,2447.39140845394,48.5,24.0379810932166,16.4
El Salvador,2006,0,2665.61807194853,45.7,22.7182934544453,12.6
El Salvador,2007,0,2830.65693770733,45.2,21.5127237833501,9.2
El Salvador,2008,0,2983.24829577976,46.9,20.3876616453453,12.6
El Salvador,2009,0,2910.18651752011,45.8,19.3639725735151,12.4
El Salvador,2010,0,3040.07300952878,43.5,18.4186668752916,11.4
El Salvador,2011,0,3330.60049486653,42.3,17.5259681807867,10.1
El Salvador,2012,0,3497.91256915509,41.8,16.7234710245067,8.5
El Salvador,2013,0,3582.26694005169,43.4,15.9412444045796,7.1
El Salvador,2014,0,3666.01248913873,41.6,15.2158536863853,7.0
El Salvador,2015,0,3790.34089108162,40.6,14.5415950624932,5.3
El Salvador,2016,0,3901.34014965811,40.0,13.9019307453284,5.8
El Salvador,2017,0,4020.12671373919,38.0,13.2931378687174,4.5
El Salvador,2018,0,4183.54620971358,38.6,12.7101445540283,4.1
El Salvador,2019,0,4320.11671534627,38.8,12.1700544626667,3.0
El Salvador,2021,0,4642.60743101342,39.0,11.238339333072,5.1
El Salvador,2022,0,5074.60210221806,38.8,10.8176937366879,5.2
El Salvador,2023,0,5365.44491399171,39.8,10.4303333101628,4.6
Serbia,2002,0,2390.73459447107,32.7,11.3736049529974,0.4
Serbia,2003,0,3153.9011312754,32.8,10.5286701513396,0.9
Serbia,2004,0,3597.08798057009,35.5,9.69488556251601,1.2
Serbia,2005,0,3807.97417321786,36.5,9.01033984263529,1.6
Serbia,2006,0,4492.7136699046,29.7,8.50733112016457,0.9
Serbia,2007,0,6081.08765700202,28.7,8.16604287682733,0.6
Serbia,2008,0,7376.73517910716,27.6,7.94609330634917,0.3
Serbia,2009,0,6414.0448463847,28.0,7.76890617439615,0.6
Serbia,2010,0,5970.92660940072,29.0,7.57487956479546,0.3
Serbia,2012,0,6263.04086072815,39.9,7.09509401568437,7.1
Serbia,2013,0,7040.41812068781,39.4,6.83023162110083,7.8
Serbia,2014,0,6886.67809068704,40.4,6.56457981859589,8.9
Serbia,2015,0,5820.3215576888,40.5,6.31543312526031,8.4
Serbia,2016,0,5982.37030126471,38.8,6.09128747897215,8.1
Serbia,2017,0,6548.03653824187,36.1,5.91102634868892,6.6
Serbia,2018,0,7559.86165747394,35.0,5.77159178680635,4.2
Serbia,2019,0,7755.632986437,34.5,5.65246619155432,2.7
Serbia,2020,0,8098.70955668849,35.0,5.52827480595232,2.0
Serbia,2021,0,9680.52798074468,33.1,5.4092688799625,1.7
Serbia,2022,0,10022.9688543402,32.8,5.30974823885236,2.0
South Sudan,2009,1,1323.22068747862,46.3,114.706056441036,44.9
South Sudan,2016,1,7972.5366498646,44.0,263.925660122113,76.5
Sao Tome and Principe,2000,1,529.089383412262,32.1,82.115122278948,17.3
Sao Tome and Principe,2010,1,1045.20958234528,30.8,36.2805287789999,18.9
Sao Tome and Principe,2017,0,1555.79477812888,40.7,19.4803845783679,13.0
Suriname,2022,0,6084.43876736445,39.2,16.7870810662527,2.2
Slovak Republic,2004,0,10650.1290097126,27.1,8.58375093234075,0.2
Slovak Republic,2005,0,11641.5410321763,29.3,8.30473455711082,0.3
Slovak Republic,2006,0,13167.8954730379,25.8,7.99756879533147,0.3
Slovak Republic,2007,0,16110.4817265237,24.7,7.68460850425748,0.6
Slovak Republic,2008,0,18744.3192278346,26.0,7.38397509492518,0.5
Slovak Republic,2009,0,16586.7527805228,27.2,7.11680287718804,0.6
Slovak Republic,2010,0,16899.448680529,27.3,6.88685947165287,0.6
Slovak Republic,2011,0,18469.4354316836,26.5,6.70074656257491,0.6
Slovak Republic,2012,0,17516.9691054078,26.1,6.55038916366863,0.5
Slovak Republic,2013,0,18312.7805149823,28.1,6.4302811496137,0.4
Slovak Republic,2014,0,18770.9289896545,26.1,6.32112835759451,0.9
Slovak Republic,2015,0,16442.0760860018,26.5,6.21167968505677,0.8
Slovak Republic,2016,0,16636.0769133073,25.2,6.10576790153526,1.5
Slovak Republic,2017,0,17645.5298716761,23.2,6.01903818594178,0.6
Slovak Republic,2018,0,19573.3717031314,25.0,5.96015716298108,0.5
Slovak Republic,2019,0,19406.0589683582,23.2,5.9292616920629,0.2
Slovak Republic,2020,0,19735.4858280801,24.2,5.92843293995997,0.3
Slovak Republic,2021,0,22132.4483028948,24.1,5.95858045636745,0.3
Slovak Republic,2022,0,21334.6011006572,24.1,6.01378862232543,0.7
Slovak Republic,2023,0,24673.5482979144,23.8,6.07515272590005,0.5
Slovenia,2002,0,11639.1297780477,29.1,4.89858505554607,0.1
Slovenia,2003,0,14711.674874253,30.9,4.6534447702915,0.0
Slovenia,2004,0,17103.8297783905,24.8,4.41964929691771,0.1
Slovenia,2005,0,17969.7095907161,24.6,4.19238569692687,0.1
Slovenia,2006,0,19563.005059144,24.4,3.97233075161082,0.1
Slovenia,2007,0,23725.1596001515,24.4,3.76165417770217,0.0
Slovenia,2008,0,27461.9764165315,23.7,3.56376657323024,0.0
Slovenia,2009,0,24501.7897290425,24.8,3.38123847940762,0.0
Slovenia,2010,0,23329.8417691156,24.9,3.21449611411117,0.0
Slovenia,2011,0,24940.6284841605,24.9,3.06426417336774,0.0
Slovenia,2012,0,22442.1417859955,25.6,2.93034120567281,0.0
Slovenia,2013,0,23236.9655321695,26.2,2.8137621311748,0.0
Slovenia,2014,0,24013.0682060959,25.7,2.71307635319011,0.0
Slovenia,2015,0,20697.2748530619,25.4,2.62696380960193,0.0
Slovenia,2016,0,21447.8377796036,24.8,2.55395035071566,0.0
Slovenia,2017,0,23303.077705959,24.2,2.49094677378976,0.0
Slovenia,2018,0,25888.0481065655,24.6,2.43791015953347,0.0
Slovenia,2019,0,25814.1687167572,24.4,2.39347627667155,0.0
Slovenia,2020,0,25392.0651093612,24.0,2.35566824566329,0.0
Slovenia,2021,0,29187.369382785,24.3,2.32088924745941,0.0
Slovenia,2022,0,28373.8382265999,24.3,2.28737668155632,0.0
Slovenia,2023,0,32610.110922729,24.7,2.24667168062113,0.0
Sweden,2000,0,29632.7736101599,27.0,4.09662966290807,0.2
Sweden,2001,0,27259.4806735435,26.5,4.04899207270855,0.2
Sweden,2002,0,29957.9387652616,26.2,3.97798013276503,0.0
Sweden,2003,0,37292.4214343004,25.3,3.87423700676329,0.4
Sweden,2004,0,42758.2015503417,26.1,3.74332125167744,0.5
Sweden,2005,0,43378.6152117149,26.8,3.59847860093703,1.1
Sweden,2006,0,46531.6001120572,26.4,3.45213133216987,0.4
Sweden,2007,0,53568.5645523213,27.1,3.32214996342575,0.5
Sweden,2008,0,55817.4392710726,28.1,3.21575366852507,0.7
Sweden,2009,0,46707.8673215418,27.3,3.12996281888322,0.5
Sweden,2010,0,52542.8274141037,27.7,3.06214682543945,0.6
Sweden,2011,0,60379.7748160321,27.6,3.01158888229732,0.7
Sweden,2012,0,57749.8251328664,27.6,2.97236920937054,0.5
Sweden,2013,0,60844.2767113975,28.8,2.93837220723647,0.7
Sweden,2014,0,59583.7140001673,28.4,2.90365829453292,0.5
Sweden,2015,0,51197.9529341175,29.2,2.86338782494858,0.6
Sweden,2016,0,51820.3972482676,29.6,2.81581419574219,0.4
Sweden,2017,0,53300.8587281785,28.8,2.7606018498859,0.3
Sweden,2018,0,54181.9069780904,30.0,2.70045341944778,0.9
Sweden,2019,0,51773.0464558993,29.3,2.64163221814517,0.4
Sweden,2020,0,52653.7565934247,28.9,2.5888465058554,0.5
Sweden,2021,0,61174.9680215622,29.8,2.54512237265159,0.6
Sweden,2022,0,55296.9371472535,31.6,2.5080811439105,1.3
Sweden,2023,0,55567.0890080496,29.3,2.47465228620054,0.8
Eswatini,2000,1,1668.9749133064,53.1,109.104918315743,65.0
Eswatini,2009,1,3239.7578007877,51.4,92.4934403178507,58.2
Eswatini,2016,1,3239.80707501414,54.6,55.3144790474334,44.5
Seychelles,2006,0,12782.9938926475,42.8,13.8286119352077,0.6
Seychelles,2013,0,14821.2921476077,46.8,14.3752811400335,1.6
Seychelles,2018,0,18440.2340460932,32.1,14.7568275808126,0.7
Syrian Arab Republic,2003,0,1220.179077256,37.5,20.8601461306417,0.5
Syrian Arab Republic,2006,0,1718.78347217338,40.1,19.4583795857487,0.0
Syrian Arab Republic,2009,0,2462.20193643202,40.4,18.9514358535529,0.0
Syrian Arab Republic,2022,0,1051.67149587463,26.6,21.1241539140214,16.5
Chad,2003,1,289.087621122168,39.8,173.414496251732,66.7
Chad,2011,1,1308.1421872538,43.3,143.885876127986,45.2
Chad,2018,1,948.656629871231,37.5,118.334266245668,41.9
Chad,2022,1,966.036468278568,37.4,104.333309693075,39.5
Togo,2006,1,552.50227125256,42.2,99.7189999893334,67.2
Togo,2011,1,783.989380490906,46.0,85.9470250195426,65.2
Togo,2015,1,751.052405084336,43.0,75.5915360604258,61.5
Togo,2018,1,851.130806891807,42.5,68.5785254049994,35.1
Togo,2021,1,939.613373786407,37.9,62.2124782194279,34.4
Thailand,2000,0,2005.97694514234,42.8,21.7816875015961,8.4
Thailand,2002,0,2089.75183111554,41.9,19.8083969337506,4.7
Thailand,2004,0,2641.56268717857,42.5,18.0865366855139,3.1
Thailand,2006,0,3331.32043511773,41.8,16.5774476216963,2.2
Thailand,2007,0,3918.52817434581,39.8,15.9177163787349,1.3
Thailand,2008,0,4309.13509292986,40.3,15.2826374668445,1.0
Thailand,2009,0,4135.43986952819,39.6,14.7052915841409,0.8
Thailand,2010,0,4973.86288823778,39.4,14.1677610027542,0.7
Thailand,2011,0,5373.6232832898,37.5,13.6571021125465,0.3
Thailand,2012,0,5725.52802835463,39.3,13.1778393838842,0.4
Thailand,2013,0,6018.08244729255,37.8,12.7267704539772,0.2
Thailand,2014,0,5801.1978916205,37.0,12.2966751334221,0.2
Thailand,2015,0,5688.85335397884,36.0,11.8895581233996,0.1
Thailand,2016,0,5833.57715617098,36.7,11.5031930233166,0.1
Thailand,2017,0,6413.09182530343,36.4,11.1326864091747,0.1
Thailand,2018,0,7099.77650081458,36.4,10.7774185285242,0.1
Thailand,2019,0,7605.69657797759,34.9,10.4223523522217,0.1
Thailand,2020,0,6985.64393892574,35.0,10.1046659585209,0.1
Thailand,2021,0,7057.20754802279,34.9,9.7912354749969,0.0
Thailand,2022,0,6909.35281815827,34.3,9.49174798849344,0.0
Thailand,2023,0,7195.10130919449,33.5,9.21389003267474,0.0
Tajikistan,2003,1,233.58124845289,32.7,61.8057613800806,56.0
Tajikistan,2004,1,305.745158587502,33.6,56.7115949639158,37.2
Tajikistan,2007,1,516.997210618914,32.2,44.7182016333,24.2
Tajikistan,2009,1,664.795655734657,30.8,39.2170414439144,15.7
Tajikistan,2015,0,956.916310930656,34.0,30.200129527202,13.3
Tajikistan,2021,0,896.748053372182,32.4,27.8585908453306,9.1
Tajikistan,2022,0,1052.17949484894,39.5,27.667248901182,8.9
Tajikistan,2023,0,1178.47990060249,38.0,27.3211713922537,7.3
Tajikistan,2024,0,1341.20229027672,36.1,10.3804661501567,6.1
Timor-Leste,2001,1,587.804355560918,35.9,105.54380534249,55.7
Timor-Leste,2007,1,540.154584237662,27.8,80.0728920008533,60.1
Timor-Leste,2014,1,1224.74957758801,28.7,62.3466019376383,43.9
Tonga,2000,0,1995.07667546271,37.7,16.9746867189471,4.6
Tonga,2009,0,2914.23774004564,37.5,13.4202321185771,3.6
Tonga,2015,0,4123.90347238813,33.5,11.9355158359692,4.0
Tonga,2021,0,4912.57966349119,27.1,10.4759865489596,0.4
Tunisia,2000,0,2199.04465936314,40.8,29.184614609627,10.5
Tunisia,2005,0,3146.8260743927,37.7,21.5986492069974,5.9
Tunisia,2010,0,4291.86120891575,38.5,18.7175889379685,3.1
Tunisia,2015,0,4014.94773686432,32.8,18.2220956123766,0.7
Tunisia,2021,0,3906.93926319391,33.7,14.962827035401,0.7
Turkiye,2002,0,3583.19745897158,41.4,32.2213895264616,7.6
Turkiye,2003,0,4637.88218501529,42.2,29.8771155541777,10.0
Turkiye,2004,0,5960.77898909049,41.3,27.6944277255681,6.6
Turkiye,2005,0,7303.01388860245,42.6,25.6769264932539,6.5
Turkiye,2006,0,7953.07848024969,39.6,23.8036235948309,4.8
Turkiye,2007,0,9711.22376120832,38.4,22.1034715659048,4.0
Turkiye,2008,0,10843.5036940489,39.0,20.551332441788,3.3
Turkiye,2009,0,9012.99945793034,39.0,19.1642919166752,3.0
Turkiye,2010,0,10622.7020439723,38.8,17.900353470032,2.8
Turkiye,2011,0,11300.7852215681,40.0,16.7799457620155,2.0
Turkiye,2012,0,11713.2849831139,40.2,15.7713122823347,1.7
Turkiye,2013,0,12578.1878632,40.2,14.8659553622141,1.5
Turkiye,2014,0,12165.220135038,41.2,14.0478088307943,1.0
Turkiye,2015,0,11049.9951100942,42.9,13.3106520989299,1.3
Turkiye,2016,0,10970.0458948862,41.9,12.6462067551836,0.9
Turkiye,2017,0,10695.550196231,43.5,12.0433825875433,1.1
Turkiye,2018,0,9568.83506330228,42.4,11.4929944183917,1.0
Turkiye,2019,0,9215.44049888114,43.8,10.9857038218174,1.3
Turkiye,2020,0,8638.73903848102,43.0,10.5193889576046,1.1
Turkiye,2021,0,9743.21277804855,44.4,10.0723565627864,0.9
Turkiye,2022,0,10674.504157865,44.5,9.64395251665457,0.5
Tuvalu,2010,0,3024.8170790571,39.1,31.4411840437129,9.0
Tanzania,2000,1,401.698150634766,37.3,128.394493419732,86.9
Tanzania,2007,1,543.198303222656,40.3,81.5553292860045,61.9
Tanzania,2011,1,775.392761230469,37.8,65.0025943936641,51.5
Tanzania,2018,1,1023.10626220703,40.5,48.002032188302,51.3
Uganda,2002,1,241.984688408335,45.2,131.18903339542,78.6
Uganda,2005,1,330.405402707025,42.9,106.969377979574,72.4
Uganda,2009,1,798.947089938247,44.2,81.4460670345903,63.5
Uganda,2012,1,795.222867553127,41.0,66.6845356200903,56.2
Uganda,2016,1,752.696571725656,42.8,52.4809769518803,60.1
Uganda,2019,1,822.171150141651,42.7,45.307571885933,59.8
Ukraine,2002,0,903.011901855469,29.0,16.6096508636542,6.3
Ukraine,2003,0,1076.48156738281,28.7,15.821552817191,3.2
Ukraine,2004,0,1401.01806640625,28.9,15.0976946543056,2.8
Ukraine,2005,0,1875.33508300781,29.0,14.4819267759545,1.1
Ukraine,2006,0,2366.494140625,29.8,13.9513539599001,0.7
Ukraine,2007,0,3160.32763671875,27.0,13.4376994607329,0.5
Ukraine,2008,0,4017.806640625,26.6,12.8872536414448,0.1
Ukraine,2009,0,2607.08764648438,25.3,12.3029013757603,0.3
Ukraine,2010,0,3039.63232421875,24.8,11.7226398266446,0.1
Ukraine,2011,0,3656.69799804688,24.6,11.167481474975,0.1
Ukraine,2012,0,3951.34228515625,24.7,10.6540272021422,0.1
Ukraine,2013,0,4129.89697265625,24.6,10.1962894195357,0.1
Ukraine,2014,0,3054.908203125,24.0,9.79127560618125,0.0
Ukraine,2015,0,2094.47387695313,25.5,9.44202461724269,0.3
Ukraine,2016,0,2158.46118164063,25.0,9.14504759283109,0.2
Ukraine,2017,0,2604.28759765625,26.0,8.89571386226811,0.1
Ukraine,2018,0,3059.0517578125,26.1,8.68201817932999,0.2
Ukraine,2019,0,3619.86157226563,26.6,8.50168274503569,0.2
Ukraine,2020,0,3709.76928710938,25.6,8.35464366988642,0.0
Uruguay,2000,0,6987.70098766257,43.4,17.002095042035,0.8
Uruguay,2001,0,6382.76104740859,45.0,16.5501552549256,0.7
Uruguay,2002,0,4149.76140312687,45.5,16.1893311072228,1.1
Uruguay,2003,0,3671.12329256883,45.0,15.7708567336086,1.5
Uruguay,2004,0,4168.66065438387,45.9,15.1642669257945,1.7
Uruguay,2005,0,5284.25677987129,44.7,14.3958311825007,1.5
Uruguay,2006,0,6001.33294783172,45.9,13.549368581231,1.0
Uruguay,2007,0,7222.05403645877,46.4,12.7062937145055,0.7
Uruguay,2008,0,9423.96562595893,45.1,11.9402226884189,0.4
Uruguay,2009,0,9881.39573127081,45.5,11.3030560451378,0.4
Uruguay,2010,0,12641.0576849008,44.5,10.7931261739911,0.3
Uruguay,2011,0,15132.2675725587,42.2,10.3804661501567,0.2
Uruguay,2012,0,16259.5940814256,39.9,10.0414178946479,0.3
Uruguay,2013,0,18335.2594772322,40.5,9.70827467697594,0.3
Uruguay,2014,0,18322.4276767157,40.1,9.33366887057679,0.2
Uruguay,2015,0,17125.9016800298,40.1,8.92141573433228,0.2
Uruguay,2016,0,17009.7584207276,39.7,8.49097786321392,0.1
Uruguay,2017,0,19184.6502617082,39.5,8.068891587351,0.1
Uruguay,2018,0,19249.9404677501,39.7,7.69318423675886,0.1
Uruguay,2019,0,18315.7316980028,39.7,7.38788762872325,0.1
Uruguay,2020,0,15757.5355995779,40.2,7.14601889175467,0.3
Uruguay,2021,0,17881.818721099,40.8,6.9568388803395,0.2
Uruguay,2022,0,20818.6146091144,40.6,6.80486944839444,0.2
Uruguay,2023,0,23019.4221560046,40.9,6.66247086496002,0.2
Uruguay,2024,0,23906.5133029408,40.0,10.3804661501567,0.2
United States,2000,0,36329.9702595751,40.1,8.44940974508615,0.7
United States,2001,0,37133.6203973517,40.6,8.33239824719795,1.0
United States,2002,0,37997.7424300242,40.4,8.23098415883608,1.0
United States,2003,0,39490.3023903176,40.8,8.14164788500611,1.0
United States,2004,0,41724.6411982614,40.5,8.05507238902549,1.0
United States,2005,0,44123.3996470026,41.3,7.96272217791188,1.0
United States,2006,0,46301.9876485519,41.7,7.85829501433742,1.0
United States,2007,0,48050.227412195,41.1,7.73693212846894,1.0
United States,2008,0,48570.0594269601,41.1,7.59836335159598,1.0
United States,2009,0,47194.9500893872,40.8,7.45238376893709,1.0
United States,2010,0,48642.6312088213,40.2,7.30653535707454,1.2
United States,2011,0,50024.8812320773,41.2,7.16630682950133,1.0
United States,2012,0,51708.3940614082,41.2,7.04107752764411,1.0
United States,2013,0,53297.3862901595,40.9,6.93340036484998,1.0
United States,2014,0,55153.3940182967,41.7,6.83796294266274,1.2
United States,2015,0,56849.4697923159,41.5,6.75146689041012,1.2
United States,2016,0,57976.628204291,41.3,6.67277381127123,1.2
United States,2017,0,60047.7190728307,41.4,6.6009133345531,1.2
United States,2018,0,62875.6661382728,41.8,6.53948458564537,1.0
United States,2019,0,65227.9565911038,41.9,6.4926047402942,1.0
United States,2020,0,64401.5074354212,40.0,6.46878461763762,0.5
United States,2021,0,71307.4017277218,39.7,6.46297030376375,0.5
United States,2022,0,77860.9112908848,41.7,6.47009706013987,1.2
United States,2023,0,82304.6204272866,41.8,6.47895139752497,1.2
Uzbekistan,2000,1,555.149231099186,35.9,61.4993953451037,93.8
Uzbekistan,2002,1,381.409296889283,33.0,55.7363453484014,93.1
Uzbekistan,2003,1,394.164028897235,35.2,52.5063668482208,93.3
Uzbekistan,2021,0,2258.51964119278,32.9,14.3919293261576,4.4
Uzbekistan,2022,0,2578.66689394219,31.2,13.8365459188065,4.4
Uzbekistan,2023,0,2878.96879292451,34.5,13.320604397952,4.1
Uzbekistan,2024,0,3161.70010632875,34.6,10.3804661501567,2.7
"Venezuela, RB",2001,0,4920.39313600453,47.2,20.8609954082409,14.7
"Venezuela, RB",2002,1,3652.09896501865,48.9,20.3383552872348,22.1
"Venezuela, RB",2003,1,3229.50557082079,47.9,19.7843636031922,27.1
"Venezuela, RB",2004,0,4269.08970872392,47.3,19.1485157904967,22.8
"Venezuela, RB",2005,0,5432.4854184654,49.3,18.4998636300869,18.1
"Venezuela, RB",2006,0,6739.38065342219,44.7,17.9079240345719,9.7
Viet Nam,2002,1,445.132861817313,37.0,27.435575045738,43.3
Viet Nam,2004,1,565.452284586212,36.8,25.7077285431798,30.9
Viet Nam,2006,1,807.756645117054,35.8,24.455556137332,23.7
Viet Nam,2008,0,1163.83195772873,35.6,23.6186981307056,17.6
Viet Nam,2010,0,1683.16182443979,39.3,23.0546584620282,5.2
Viet Nam,2012,0,2185.11767654291,35.6,22.6129833952948,3.7
Viet Nam,2014,0,2546.38464459903,34.8,22.1782258243758,3.4
Viet Nam,2016,0,2735.0604380416,35.3,21.7506583527665,2.5
Viet Nam,2018,0,3222.31003125366,35.7,21.3677350694483,2.2
Viet Nam,2020,0,3534.03953482647,36.8,20.9729070951574,1.3
Viet Nam,2022,0,4147.69777213621,36.1,20.4336736239713,1.6
Vanuatu,2010,0,2815.18828985779,37.4,21.1961259806829,25.7
Vanuatu,2019,0,3207.44650452083,32.3,17.8405011371154,19.5
Samoa,2002,0,1527.55790455937,40.7,20.0333935041483,5.9
Samoa,2008,0,3373.60639884263,42.0,19.3442465037451,3.7
Samoa,2013,0,4023.5254013825,38.7,18.9251899384527,4.5
Kosovo,2003,0,7972.5366498646,29.0,36.6321082163,11.7
Kosovo,2005,0,7972.5366498646,31.2,30.5312424732848,14.3
Kosovo,2006,0,7972.5366498646,30.3,27.9349399387976,13.5
Kosovo,2009,0,2794.86699473069,31.8,21.7356446085111,10.5
Kosovo,2010,0,2987.54519574464,33.3,20.1003404921733,10.6
Kosovo,2011,0,3538.94759838576,27.8,18.6640457899735,6.6
Kosovo,2012,0,3410.65550749316,29.0,17.3949038728543,3.9
