country_id,country_name,iso2_code,year,gdp_per_capita_current_usd,gdp_billions_usd,gini_index,poverty_headcount_3_dollars_pct,poverty_headcount_4_dollars_pct,poverty_headcount_8_dollars_pct,under5_mortality_rate,infant_mortality_rate,neonatal_mortality_rate,low_birth_weight_pct,stunting_pct,underweight_pct,wasting_pct,education_spending_pct_gdp,govt_expense_pct_gdp,child_poverty_pv_chld_dprv-avg-hs,child_poverty_pv_level
CHE,Switzerland,CH,2022,94394.5106803525,828.508926958393,33.8,0.2,0.2,0.3,3.96310535034409,3.49791237857456,2.83262923243928,,,,,4.92419004440308,16.4692697536485,,
CHL,Chile,CL,2000,5052.99245766325,78.339750721364,52.8,8.6,16.1,44.5,10.9380476804024,9.19242269055647,5.75344988800626,5.27,,,,3.75707006454468,20.1386805049182,,
CHL,Chile,CL,2003,4773.40177520754,76.4925796440605,51.5,7.9,15.5,43.2,9.47369123139665,8.00500821589813,5.28250706154394,5.48,2.5,0.6,0.5,3.91868996620178,19.3366626993026,,
CHL,Chile,CL,2006,9318.65655296121,153.843518170864,47.7,3.3,7.7,32.0,8.97314945211859,7.63377388782208,5.47909493495077,5.69,2.2,0.6,0.5,3.04014992713928,15.8867269551126,,
CHL,Chile,CL,2009,10098.8017167286,171.777900623892,47.4,2.6,5.7,27.6,8.82922164892548,7.56086069927214,5.27112510389306,5.9,,,,4.25475978851318,21.3114681707184,,
CHL,Chile,CL,2011,14487.3927832032,251.38257389387,46.9,1.7,4.1,23.5,8.56959281862525,7.36521122408627,5.34367042405389,6.05,,,,4.0617299079895,19.4945095729622,,Very_Low
CHL,Chile,CL,2013,15683.5486369155,277.395018842417,46.8,0.8,2.0,14.4,8.2238784122022,7.0884246900958,5.21664952017739,6.21,1.8,0.5,0.3,4.54814004898071,20.1963012042744,,
CHL,Chile,CL,2015,13433.9202987032,242.450355830884,45.3,0.7,1.6,11.7,7.91585779069202,6.83684537422131,5.2195323586426,6.39,,,,4.90390014648438,21.6348148833018,,
CHL,Chile,CL,2017,14879.9086227187,276.154259981096,45.3,0.5,1.0,9.0,7.51981492318608,6.50166227765086,5.26121756562516,6.58,,,,5.43278980255127,22.3472564737029,,
CHL,Chile,CL,2020,13114.815470545,254.042159309311,47.0,1.7,2.7,11.3,6.7660951263355,5.85394396035437,4.53976052248672,6.84,,,,5.62993001937866,26.2421928843387,,
CHL,Chile,CL,2022,15405.6165774073,301.226575540242,43.0,0.5,0.9,5.7,6.81752022825302,5.89970124017777,4.4986445749919,,,,,4.89753007888794,24.1256231102656,,
CHN,China,CN,2002,1163.55957673426,1489.82168205054,42.0,48.1,64.0,89.3,31.5120259302679,25.6456350418425,18.4262836267642,5.65,21.8,6.8,3.0,,,,
CHN,China,CN,2005,1777.64496828464,2317.55129805205,40.9,33.1,50.7,81.8,24.026669913804,19.4033503180906,13.8644164911519,5.46,11.7,4.5,2.9,,,,
CHN,China,CN,2008,3523.44302065213,4667.34641452195,43.0,26.2,41.6,73.0,18.4745284570973,14.7501095276935,10.179705467781,5.27,9.8,3.8,2.6,,,,
CHN,China,CN,2010,4629.24551710077,6192.56487445329,43.7,20.6,34.9,66.1,15.7594801171866,12.4596763784658,8.36808360896078,5.18,9.4,3.4,2.3,,,,
CHN,China,CN,2011,5703.76027973346,7671.75720785129,42.4,15.7,29.7,62.7,14.5718047754191,11.4543675119841,7.62486716257317,5.15,,,,,,,
CHN,China,CN,2012,6405.0574241349,8673.66471318924,42.2,13.2,25.7,58.0,13.4822855722533,10.5353896422996,6.95750917722151,5.12,,,,,,,
CHN,China,CN,2013,7147.03518622344,9743.12424726724,39.7,6.2,17.0,51.7,12.4716665699063,9.68246480154275,6.36092927599213,5.09,8.1,2.4,1.9,,,,
CHN,China,CN,2014,7781.06597484974,10674.5331682574,39.2,4.7,14.0,46.7,11.5447204717334,8.90363976086378,5.81898337200816,5.06,,,,,,,
CHN,China,CN,2015,8175.33285077393,11280.8147874689,38.6,3.0,10.9,42.4,10.7048878861656,8.1973468047323,5.318192339175,5.04,,,,,,,
CHN,China,CN,2016,8254.86859320357,11456.024084962,38.5,2.2,8.7,38.7,9.93477986606064,7.55169809910338,4.86172416450387,5.01,,,,,,,
CHN,China,CN,2017,8979.67652709856,12537.5590622829,39.1,1.7,7.7,36.3,9.23764273165984,6.96816371989983,4.44641968698934,4.98,4.8,,1.9,,,,
CHN,China,CN,2018,10085.6638148819,14147.7657729638,38.5,0.8,5.7,32.2,8.60863160108358,6.44321928650997,4.07992040419627,4.96,,,,,,,
CHN,China,CN,2019,10342.9009524335,14560.1671012834,38.2,0.0,3.2,28.9,8.03920515359815,5.96869071509553,3.75588913745138,4.96,,,,,,,
CHN,China,CN,2020,10627.4637989619,14996.4141667151,37.1,0.0,1.7,29.5,7.51663400226327,5.53619523533786,3.47659389866903,4.97,,,,,,,
CHN,China,CN,2021,12887.4357242941,18201.698719564,35.7,0.0,0.3,21.0,7.03962556070945,5.1429245949434,3.2328682425726,,,,,,,,
CHN,China,CN,2022,12970.6056414327,18316.7650216902,36.0,0.0,0.5,21.5,6.59504673847644,4.77993852845917,3.01712991259276,,,,,,,,
CIV,Cote d'Ivoire,CI,2002,967.815864415991,18.0543833208474,41.3,44.7,65.5,88.8,133.444168152523,87.2671028213084,39.8736323762391,19.39,,,,2.81048011779785,9.08261519702029,,
CIV,Cote d'Ivoire,CI,2008,1583.97066701372,34.0782402932559,43.2,47.9,65.0,89.1,109.49929281673,72.9811427482343,36.7889970964803,19.31,,,,3.09853005409241,11.0198789267792,,
CIV,Cote d'Ivoire,CI,2015,1814.71855088017,45.8150051692651,41.5,47.5,65.6,90.2,86.1482202113776,58.9774133028607,32.4946275561384,18.76,,,,3.49412989616394,13.4545912156732,,
CIV,Cote d'Ivoire,CI,2018,2130.86619381144,58.5224777866889,37.2,22.7,42.2,79.6,78.5323057188448,54.1230231599348,30.8521372636512,18.44,,,,3.21164989471436,14.7370417836244,,
CIV,Cote d'Ivoire,CI,2021,2455.98127626488,72.7946366494342,35.3,20.9,41.7,80.9,71.3770671838728,49.2187512689454,29.2145028097984,,28.2,16.6,8.5,3.32718992233276,16.3773571246349,,
CMR,Cameroon,CM,2001,715.470296470585,10.9534853491135,42.1,30.8,49.8,82.3,141.442598175513,80.894930733655,34.8163271300309,13.28,,,,2.29733991622925,,,
CMR,Cameroon,CM,2007,1325.67248215933,23.9282504330378,42.8,36.0,53.4,82.6,121.263122626343,69.742020343843,32.8128887469327,13.06,,,,2.87815999984741,,,
CMR,Cameroon,CM,2014,1649.4433905949,36.3865447060806,46.6,29.0,42.4,72.7,93.0853245885103,55.4274780593489,30.1952664728571,12.78,42.1,27.5,8.0,2.58396005630493,12.8603148223258,,Very_High
CMR,Cameroon,CM,2021,1672.32657340872,45.0119373468384,42.2,26.7,41.3,74.0,72.1042967053714,43.8206424916114,26.1954350255639,,,,,2.8493076272306,12.4228090170574,,
COD,"Congo, Dem. Rep.",CD,2004,180.664764963633,10.297483481223,41.6,94.9,97.8,99.7,140.652512886312,81.3264163502866,36.5993420240253,12.02,,,,,10.2629800534639,,
COD,"Congo, Dem. Rep.",CD,2012,400.059901824342,29.3062352852597,42.1,78.9,88.6,97.9,105.996211724021,61.7654634994674,31.0793913356001,11.05,,,,,14.2195459000256,,
COD,"Congo, Dem. Rep.",CD,2020,507.521230077872,48.7169618601325,44.7,85.3,92.5,98.0,80.6985728359994,48.3788266829905,26.9100408480524,10.16,,,,2.62263835311571,9.07861492050365,,
COG,"Congo, Rep.",CG,2005,1799.05158366154,6.65000168048544,47.3,54.5,69.0,88.9,86.6181159760539,56.257758457716,26.5229568474689,12.44,31.2,11.9,8.0,1.6810200214386,21.4522262166708,,
COG,"Congo, Rep.",CG,2011,3396.16505817952,15.6553835766515,48.9,39.2,55.0,82.4,60.1573659922717,39.4974257363991,22.2107525651526,11.73,24.4,11.8,6.0,2.64652978173867,10.1766500054625,,
COL,Colombia,CO,2000,2555.00751039968,99.8750749510278,58.4,23.9,36.4,65.4,25.0840399855096,21.6301949003071,13.5088190641323,9.66,24.3,6.5,1.0,3.5112099647522,16.9331428734368,,
COL,Colombia,CO,2001,2472.99084035833,98.2006412033892,57.3,29.6,42.9,71.5,24.2885762135715,21.0101422279865,13.1051786731951,9.75,,,,3.70867991447449,,,
COL,Colombia,CO,2002,2428.92969771584,97.9458128028882,56.0,21.2,34.0,62.5,23.5434903397996,20.4279662619859,12.7294315521062,9.83,,,,4.26812982559204,,,
COL,Colombia,CO,2003,2311.94218760291,94.6449691570987,53.6,19.8,32.2,63.3,22.8344035332987,19.8727593121437,12.3726617617983,9.91,,,,4.32513999938965,27.622281719396,,
COL,Colombia,CO,2004,2818.57195413044,117.092416666245,55.0,19.2,32.1,62.4,22.1519162915198,19.3375987547413,12.0300393796143,9.98,,,,4.07934999465942,,,
COL,Colombia,CO,2005,3456.06610874512,145.600529605803,53.9,16.8,28.5,59.1,21.4954039975043,18.8231934507045,11.6984269072736,10.04,22.5,6.8,1.6,4.02098989486694,,,
COL,Colombia,CO,2008,5541.83629665898,242.504150472931,55.3,16.6,26.8,53.7,19.5763558672326,17.2917078883555,10.6830752341958,10.23,,,,3.9387800693512,24.5684126038182,,
COL,Colombia,CO,2009,5250.97292433518,232.468663109595,54.3,15.0,24.9,52.5,18.9479673516427,16.7829560555174,10.3505601897243,10.3,,,,4.77651977539062,24.7300721329255,,
COL,Colombia,CO,2010,6398.2958447102,286.498534094963,54.6,13.1,22.5,50.0,18.3372322659121,16.292151235833,10.0182908190286,10.37,16.6,4.6,1.0,4.83382987976074,25.4043842590891,,
COL,Colombia,CO,2011,7400.9940695669,334.966134804887,53.5,11.2,20.0,47.2,17.7428973624126,15.8042750986048,9.68725351676933,10.43,,,,4.46608018875122,24.2247402762094,,Low
COL,Colombia,CO,2012,8108.59838244229,370.691143018039,52.6,10.9,18.9,45.4,17.1548306410815,15.3166992231012,9.36548362893875,10.48,,,,4.37038993835449,25.0329863002189,,
COL,Colombia,CO,2013,8279.10255642981,382.093697077685,52.6,9.9,17.3,43.0,16.5886742565759,14.8471977913712,9.05491435132587,10.53,,,,4.87855005264282,33.2851931387088,,
COL,Colombia,CO,2014,8187.20824890084,381.240864422406,52.5,9.0,16.1,40.8,16.0586109298,14.4034924502298,8.76733425727005,10.58,,,,4.62945985794067,30.1625917691368,,
COL,Colombia,CO,2015,6248.51490534512,293.492370193166,51.0,8.1,14.8,40.0,15.5586188879355,13.9841311469015,8.488607332173,10.64,,,,4.47038984298706,26.8156770552217,,
COL,Colombia,CO,2016,5959.84250367574,282.720100286228,50.6,8.0,14.6,40.1,15.053064358609,13.5551066073396,8.21897105285318,10.69,17.3,5.1,2.1,4.47721004486084,28.6308350994839,,
COL,Colombia,CO,2017,6479.53231292429,311.866875156879,49.7,7.3,14.0,39.6,14.5819671487327,13.1514259328365,7.96232101588743,10.76,,,,4.53551006317139,27.5049639074473,,
COL,Colombia,CO,2018,6816.96818309544,334.198218098276,50.4,7.4,14.1,39.6,14.1063187299282,12.7401871832129,7.70758880357889,10.82,,,,4.44910001754761,29.9717907219429,,
COL,Colombia,CO,2019,6472.54544924705,323.03170119284,51.3,8.8,15.6,40.3,13.6783528722579,12.3708858147807,7.46299507067064,10.89,,,,4.51069021224976,31.3047065647576,,
COL,Colombia,CO,2020,5339.68711357943,270.348342541465,53.5,13.5,21.4,48.0,13.240182232365,11.9903253452811,7.22363517428614,10.95,,,,5.26166009902954,36.5543934839744,,
COL,Colombia,CO,2021,6222.62164397614,318.524633225395,55.1,11.2,18.4,44.0,12.8055820078323,11.6119308460238,7.00301871701855,,,,,,35.6635486558905,,
COL,Colombia,CO,2022,6680.44506854481,345.632492851448,54.8,9.3,15.8,40.2,12.4191986512656,11.2759824361051,6.7731074980481,,,,,,32.3909610062162,,
COL,Colombia,CO,2023,7000.83660501046,366.291836137916,53.9,7.7,13.9,37.6,12.028780178557,10.9351427523186,6.54463377496523,,,,,,33.3358903472043,,
COM,Comoros,KM,2004,1091.27216412426,0.633706110795614,55.9,27.9,45.5,76.7,67.9923444721074,56.4671286969827,32.0756960239916,25.08,,,,,,,
COM,Comoros,KM,2014,1615.71718460209,1.14958762399594,45.3,31.4,47.7,76.7,49.708837673454,43.1731558718676,26.6012795243759,23.87,,,,2.74472999572754,,,
CPV,Cabo Verde,CV,2001,1223.33055331575,0.563090490377368,52.5,37.1,52.9,79.9,32.7820439190952,26.9805747287687,16.9240981565175,,,,,,,,
CPV,Cabo Verde,CV,2007,3324.57675212498,1.64962173863689,47.2,26.2,40.9,74.2,28.0156121125654,24.3260030775291,16.8795436800696,,,,,4.95981979370117,20.6243477490851,,
CPV,Cabo Verde,CV,2015,3415.06266730931,1.74985762035329,42.4,14.6,29.7,65.0,19.1341959846029,17.5591120927564,12.3176453059454,,,,,4.80622005462646,19.3035742972947,,
CRI,Costa Rica,CR,2000,3812.75388284924,15.0136296618969,47.4,9.8,15.8,41.4,13.1113050196529,11.2221129663367,7.62435062433031,8.33,,,,4.66695022583008,22.0341229122375,,
CRI,Costa Rica,CR,2001,3985.12984506207,15.9761743369721,51.5,7.6,12.5,32.1,12.5943745556627,10.7863786169354,7.47886824080788,8.37,,,,4.83202981948853,22.7586749018497,,
CRI,Costa Rica,CR,2002,4067.71851429092,16.5788206872881,51.8,6.6,11.4,31.8,12.1543349596073,10.416257110668,7.32162943303571,8.39,,,,5.15044021606445,24.5949165130501,,
CRI,Costa Rica,CR,2003,4173.14856415514,17.2717605069483,49.3,6.9,11.4,30.4,11.8002222572685,10.1200158571594,7.19013303383596,8.41,,,,5.13373994827271,23.6218984320408,,
CRI,Costa Rica,CR,2004,4431.0117207843,18.6105948462083,48.4,6.6,10.6,32.2,11.5357249896275,9.9007592434105,7.11577565692193,8.41,,,,4.89062976837158,22.5253860097279,,
CRI,Costa Rica,CR,2005,4703.00721784778,20.0406424769817,47.5,5.0,9.2,29.6,11.3449700788054,9.7453958790178,7.06971581805205,8.41,,,,,22.6463628110638,,
CRI,Costa Rica,CR,2006,5256.59640859159,22.7155403243032,49.3,5.2,9.1,29.4,11.198943415033,9.62901430219432,7.00125928769481,8.42,,,,4.61613988876343,21.6012303285134,,
CRI,Costa Rica,CR,2007,6137.71199925542,26.8847007093146,49.3,3.1,6.6,24.3,11.0736954454222,9.52959458953285,6.89435227517952,8.42,,,,4.6345100402832,21.1608078593404,,
CRI,Costa Rica,CR,2008,6937.24261596055,30.8017457004514,48.6,3.4,6.4,23.3,10.9281271607315,9.41153496437747,6.77466890699091,8.43,5.6,0.9,0.7,4.88697004318237,21.6689393887611,,
CRI,Costa Rica,CR,2009,6832.69829924138,30.7457143126417,50.6,3.6,6.6,22.8,10.7326050062314,9.25159050248926,6.67267557100804,8.46,,,,6.01030015945435,24.7449925071916,,
CRI,Costa Rica,CR,2010,8265.78820275899,37.6586169518182,48.0,2.2,4.5,18.8,10.4819724459871,9.04358222859049,6.58913675454071,8.48,,,,6.56574010848999,25.6136283336856,,
CRI,Costa Rica,CR,2011,9276.39107510528,42.7626136989258,48.8,2.7,5.2,19.8,10.1784283898374,8.78935708401439,6.5116558138548,8.5,,,,6.37988996505737,25.3785207083447,,Very_Low
CRI,Costa Rica,CR,2012,10126.999102414,47.231655431718,48.4,2.6,4.7,18.4,9.83745167537664,8.50284901690036,6.4323880472229,8.52,,,,6.58239984512329,25.9446831618168,,
CRI,Costa Rica,CR,2013,10803.2401961972,50.949668841575,49.2,2.6,4.7,18.4,9.50271471805029,8.22052175914684,6.34636275391132,8.54,,,,6.68739986419678,26.517739577498,,
CRI,Costa Rica,CR,2014,10911.4978783227,52.016408854212,48.6,2.4,4.7,18.3,9.21369386984026,7.97855451918097,6.26062709163283,8.56,,,,6.67952013015747,26.7358581094371,,
CRI,Costa Rica,CR,2015,11714.7105980803,56.4419208205538,48.4,2.4,4.7,17.5,8.99546466597261,7.79802670582561,6.18359876537607,8.58,,,,6.87349987030029,28.5548940715345,,
CRI,Costa Rica,CR,2016,12091.0301606335,58.8470196097429,48.7,2.4,4.4,17.0,8.8690238112751,7.69671728937761,6.13244605610169,8.6,,,,6.89395999908447,27.1467334170925,,
CRI,Costa Rica,CR,2017,12317.0902771322,60.5160446565298,48.3,1.7,3.6,15.8,8.85310563114231,7.69219075291799,6.11671248406513,8.61,,,,7.06980991363525,25.3967283752862,,
CRI,Costa Rica,CR,2018,12590.2493781628,62.4201649915444,48.0,2.3,4.3,16.5,8.93558713244007,7.77510853420402,6.15249698671879,8.64,9.0,2.9,1.8,6.76991987228394,28.9192248274512,0.251978188753128,
CRI,Costa Rica,CR,2019,12884.6859951947,64.4176705213339,48.2,1.7,3.8,16.7,9.10926183012802,7.93790736150969,6.24688363326654,8.67,,,,6.73808002471924,29.4571247516792,,
CRI,Costa Rica,CR,2020,12394.0493969354,62.3956107599798,49.2,3.4,6.4,23.3,9.3711499958544,8.17895865217411,6.40751984401964,8.72,,,,6.62898015975952,31.8896416510102,,
CRI,Costa Rica,CR,2021,12838.1185359009,64.9607257342361,48.7,2.2,4.1,17.8,9.71273397055681,8.49131100572203,6.64053940064566,,,,,6.24841976165771,30.8245979700089,,
CRI,Costa Rica,CR,2022,13625.9008491478,69.2436260286698,47.2,1.6,4.0,17.1,10.1043119614414,8.84881060534681,6.93044200492715,,,,,,28.7616125184835,,
CRI,Costa Rica,CR,2023,16942.0268119304,86.4979414389809,46.7,1.5,3.4,15.3,10.459823886318,9.17524320617979,7.19782861666845,,,,,,28.9089243953229,,
CRI,Costa Rica,CR,2024,18587.1532203614,95.350423176664,45.8,1.3,2.6,12.6,10.3804661501567,,,,,,,,,,
CYP,Cyprus,CY,2004,23792.619140625,17.32055125,30.1,0.1,0.1,0.3,4.97214381239268,4.25928392624757,2.75853685951751,,,,,6.11772012710571,37.4612788377622,,
CYP,Cyprus,CY,2005,24959.26171875,18.4334125108817,30.3,0.1,0.1,0.1,4.58780117007836,3.91865474635651,2.55183643529038,,,,,6.28667020797729,38.5371858780148,,
CYP,Cyprus,CY,2006,26729.28125,20.0727549868272,31.1,0.0,0.0,0.0,4.24024720150839,3.6110557795557,2.36252670557718,,,,,6.33027982711792,38.0300166381323,,
CYP,Cyprus,CY,2007,31244.87890625,23.9687270736381,31.1,0.0,0.0,0.1,3.93528005238706,3.34066408337903,2.20185873457064,,,,,6.28083992004395,37.3479175346651,,
CYP,Cyprus,CY,2008,35397.296875,27.844646257507,31.7,0.0,0.0,0.0,3.68027804426992,3.1143271029866,2.07449541640691,,,,,6.72277021408081,37.9683043356125,,
CYP,Cyprus,CY,2009,32236.44921875,26.0481799491741,32.1,0.1,0.1,0.2,3.47213257948138,2.92863612172764,1.97673085650039,,,,,7.20547008514404,40.8306069823963,,
CYP,Cyprus,CY,2010,31105.02734375,25.7999400776075,31.5,0.1,0.1,0.2,3.2988319680212,2.77367432951033,1.89666383820296,,,,,6.52559995651245,40.6065897416938,,
CYP,Cyprus,CY,2011,32485.796875,27.6415479097011,32.6,0.0,0.0,0.3,3.15685471747094,2.64645729356015,1.82906253813667,,,,,6.52042007446289,41.87062441853,,
CYP,Cyprus,CY,2012,28991.935546875,25.0474369746819,34.3,0.0,0.0,0.1,3.04379294225911,2.54353783251147,1.77490230303915,,,,,,52.6432632319096,,
CYP,Cyprus,CY,2013,27797.45703125,23.9597128608331,37.0,0.1,0.2,0.3,2.96026408277297,2.466245940849,1.73259680240809,,,,,6.46747016906738,44.9137727181064,,
CYP,Cyprus,CY,2014,27244.3515625,23.2259182599824,35.6,0.1,0.2,0.4,2.90871528187812,2.41620947624198,1.70459750874277,,,,,6.42111015319824,50.8825846479159,,
CYP,Cyprus,CY,2015,23487.228515625,19.9092784168574,34.0,0.0,0.1,0.2,2.89103822875155,2.39404736330472,1.68912418307961,,,,,6.30491018295288,41.7266838953056,,
CYP,Cyprus,CY,2016,24715.154296875,21.0464622805979,32.9,0.1,0.1,0.1,2.9071037533998,2.40030904222571,1.69362199675711,,,,,6.11811017990112,38.1375311510325,,
CYP,Cyprus,CY,2017,26696.990234375,22.9465706287576,31.4,0.1,0.1,0.2,2.9530899474477,2.42938536888047,1.71162636018674,,,,,5.69961977005005,36.8458898245716,,
CYP,Cyprus,CY,2018,29599.986328125,25.7540013675448,32.7,0.1,0.1,0.3,3.02415141692112,2.48065975095425,1.73894120176435,,,,,,40.3410835750321,,
CYP,Cyprus,CY,2019,29703.052734375,26.1966670995303,31.2,0.2,0.2,0.5,3.12102091876282,2.55162222898939,1.77419389272498,,,,,5.16293001174927,38.5058596579424,,
CYP,Cyprus,CY,2020,28649.015625,25.5550938542968,31.7,0.0,0.1,0.2,3.24023188872089,2.64029105362295,1.82132277606902,,,,,5.56462001800537,43.6947268030349,,
CYP,Cyprus,CY,2021,33734.03515625,30.3726425024897,31.3,0.0,0.1,0.1,3.3637527924336,2.73376581231484,1.87286474111105,,,,,5.08243989944458,40.6785279078526,,
CYP,Cyprus,CY,2022,33894.44921875,30.9355660766788,31.5,0.0,0.0,0.0,3.47316581701333,2.81645016689012,1.91860390812205,,,,,4.73588991165161,36.5311060063132,,
CYP,Cyprus,CY,2023,36551.41796875,33.8869307123394,31.8,0.0,0.0,0.1,3.53356411695025,2.8629257208862,1.94751028117392,,,,,,39.8082462632645,,
CZE,Czechia,CZ,2002,8101.26018588111,82.607869609574,26.6,0.0,0.0,1.2,4.977425399414,4.05064783857376,2.43898269080752,6.67,,,,3.93903994560242,36.8246818410733,,
CZE,Czechia,CZ,2004,11782.5546676117,120.147899983657,27.5,0.0,0.0,1.9,4.57418121444506,3.70705739670942,2.27690918230913,6.78,,,,3.98130011558533,34.539184662623,,
CZE,Czechia,CZ,2005,13442.4916284309,137.2641855961,26.9,0.0,0.1,1.1,4.36077859706664,3.52862665215706,2.19531674550939,6.84,,,,3.86250996589661,33.4491817376531,,
CZE,Czechia,CZ,2006,15259.0788162004,156.236258386589,26.7,0.1,0.1,1.0,4.14065537348265,3.34584150871214,2.10031562925583,6.89,,,,4.19624996185303,32.6086353042219,,
CZE,Czechia,CZ,2007,18452.6532812196,190.040702286917,26.0,0.1,0.2,0.8,3.92262607555093,3.16636784639429,1.9882569503516,6.95,,,,3.85006999969482,32.3810509125975,,
CZE,Czechia,CZ,2008,22774.7045076205,236.50626475395,26.3,0.1,0.1,0.9,3.71800295812009,2.9991683372944,1.86466667269658,7.02,,,,3.73207998275757,32.1223391133862,,
CZE,Czechia,CZ,2009,19817.4215836554,206.971882704716,26.2,0.0,0.1,1.0,3.53338347205967,2.84880579749548,1.75333935766618,7.09,,,,4.1553201675415,35.1186476762797,,
CZE,Czechia,CZ,2010,20160.4355077059,211.16866728627,26.6,0.0,0.1,1.1,3.37912075640685,2.7235034029773,1.67277683646233,7.17,,,,3.99341988563538,34.639613861013,,
CZE,Czechia,CZ,2011,22049.1080788682,231.429378717312,26.4,0.1,0.1,0.9,3.25922456391967,2.62639082225399,1.62057883943385,7.24,,,,4.2078800201416,34.6520142942431,,
CZE,Czechia,CZ,2012,20014.0354015165,210.363223087728,26.1,0.1,0.3,1.1,3.18083158751415,2.56346484573683,1.58861143787665,7.31,,,,4.19049978256226,36.3468844348247,,
CZE,Czechia,CZ,2013,20260.4954999375,213.024360541119,26.5,0.0,0.1,0.8,3.14433973536053,2.53472504443158,1.57240727786225,7.37,,,,4.02132987976074,34.5157400640104,,
CZE,Czechia,CZ,2014,20038.4163180257,210.911285077683,25.9,0.0,0.1,1.1,3.14296882322472,2.5347201635441,1.57387849675254,7.42,,,,3.93603992462158,34.2174755498584,,
CZE,Czechia,CZ,2015,17931.5987670768,189.107698561919,25.9,0.0,0.0,0.7,3.16573715243759,2.55469170364994,1.59448928163418,7.46,,,,5.71913003921509,33.0693000771957,,
CZE,Czechia,CZ,2016,18753.9686718096,198.160659303938,25.4,0.0,0.1,0.8,3.1867802612172,2.57354807930147,1.62089767422679,7.49,,,,5.50080013275146,32.5225943262792,,
CZE,Czechia,CZ,2017,20913.197632212,221.563575696217,24.9,0.0,0.1,0.5,3.17760347494044,2.56761420384924,1.6324525281999,7.52,,,,3.75573992729187,31.386098316698,,
CZE,Czechia,CZ,2018,23705.9329811299,251.992360762236,25.0,0.0,0.0,0.4,3.11983400961388,2.5223559794327,1.61531683906907,7.55,,,,4.21541023254395,31.8283646893324,,
CZE,Czechia,CZ,2019,24062.7190013343,256.79420902877,25.3,0.0,0.0,0.3,3.02372055829428,2.44592264829489,1.56983649384303,7.58,,,,4.46737003326416,32.0399044366584,,
CZE,Czechia,CZ,2020,23472.8915454417,251.109660602536,26.2,0.0,0.0,0.5,2.90584969315132,2.35093313285383,1.50347175340592,7.61,,,,4.62503004074097,37.6424553361707,,
CZE,Czechia,CZ,2021,27696.4619527544,290.972714482313,26.2,0.1,0.1,0.3,2.78473505262077,2.25356943005635,1.42883722621747,,,,,4.65163993835449,36.8457557403545,,
CZE,Czechia,CZ,2022,28282.2236715857,301.831228325556,25.9,0.0,0.1,0.6,2.66584608293291,2.15800548515585,1.36062482390544,,,,,4.30291986465454,34.4426537105922,,
CZE,Czechia,CZ,2023,31591.0568216357,343.206568134637,25.7,0.0,0.0,0.8,2.55939551170184,2.07313456590464,1.30512326283324,,,,,,,,
DEU,Germany,DE,2000,23925.8559901991,1966.9807011451,28.9,0.0,0.2,0.2,5.3549718459197,4.38075059771225,2.7681018139367,6.76,,,,,31.0107716724735,,
DEU,Germany,DE,2001,23878.3641471651,1966.38149664172,29.9,0.0,0.2,0.2,5.21689555274158,4.27473734871696,2.74470599673687,6.76,,,,,30.4174846164707,,
DEU,Germany,DE,2002,25486.5942008748,2102.35079830589,29.8,0.0,0.0,0.2,5.09105890620713,4.17899287580205,2.71596538195688,6.76,,,,,30.8239781232009,,
DEU,Germany,DE,2003,30711.1022511331,2534.71551834901,29.8,0.2,0.2,0.5,4.96966902262128,4.08666644932259,2.67573606351338,6.76,,,,,31.1635970921229,,
DEU,Germany,DE,2004,34566.7359143735,2852.31776806178,30.2,0.0,0.0,0.5,4.84997563752961,3.99593216554535,2.63632510973714,6.76,1.2,1.1,1.0,,29.9861755573387,,
DEU,Germany,DE,2005,35084.4363546269,2893.39318736187,31.7,0.0,0.2,0.2,4.72855201586173,3.90329267174368,2.60858773592008,6.76,,,,,30.0041707693565,,
DEU,Germany,DE,2006,36980.3349948954,3046.30875367058,31.0,0.0,0.0,0.2,4.60665813405946,3.8099159129694,2.57953575116742,6.77,,,,,28.6974997733062,,
DEU,Germany,DE,2007,42350.9217211489,3484.05668085491,31.2,0.0,0.0,0.2,4.4866338623787,3.717331785781,2.52348542770581,6.78,,,,,27.5320782623062,,
DEU,Germany,DE,2008,46386.3295924799,3808.7860223125,30.8,0.0,0.2,0.2,4.37220272919913,3.62876532700906,2.43836277771855,6.81,,,,4.47337007522583,27.801002440456,,
DEU,Germany,DE,2009,42487.2137101496,3479.80082086328,30.5,0.0,0.0,0.2,4.26766094193051,3.54809419670063,2.35648086513605,6.83,,,,,30.434571741213,,
DEU,Germany,DE,2010,42409.9356994694,3468.154343,30.2,0.0,0.2,0.2,4.17520631282798,3.477112292595,2.30620227017866,6.85,,,,4.99525022506714,30.7473070189522,,
DEU,Germany,DE,2011,47646.582043143,3824.82856352141,30.6,0.0,0.0,0.2,4.0975848557575,3.41820580871436,2.2873874556418,6.87,,,,4.88583993911743,28.3049046331442,,
DEU,Germany,DE,2012,44735.5882319701,3597.89650094531,31.1,0.0,0.0,0.2,4.03584885128424,3.37193501797166,2.28433856904876,6.87,,,,4.83153009414673,27.933530449439,,
DEU,Germany,DE,2013,47220.0102098851,3808.08629148236,31.5,0.0,0.0,0.2,3.9886719397391,3.33770691895689,2.28601766047968,6.86,,,,4.83911991119385,27.9891744091962,,
